wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.418393e+03,1.314903e-14,3.471557e-16
2.419767e+03,1.352407e-14,3.593911e-16
2.421141e+03,1.355018e-14,3.566877e-16
2.422514e+03,1.322942e-14,3.488746e-16
2.423888e+03,1.358300e-14,3.548172e-16
2.425262e+03,1.369368e-14,3.532457e-16
2.426636e+03,1.342131e-14,3.505063e-16
2.428010e+03,1.203975e-14,3.377345e-16
2.429383e+03,1.257382e-14,3.572303e-16
2.430757e+03,1.336731e-14,3.461653e-16
2.432131e+03,1.258627e-14,3.474591e-16
2.433505e+03,1.254090e-14,3.457620e-16
2.434878e+03,1.271238e-14,3.616187e-16
2.436252e+03,1.404219e-14,3.805692e-16
2.437626e+03,1.297047e-14,3.426579e-16
2.439000e+03,1.313965e-14,3.439812e-16
2.440373e+03,1.337413e-14,3.462822e-16
2.441747e+03,1.234275e-14,3.382676e-16
2.443121e+03,1.292745e-14,3.410474e-16
2.444495e+03,1.283738e-14,3.396922e-16
2.445868e+03,1.265529e-14,3.353335e-16
2.447242e+03,1.245065e-14,3.662330e-16
2.448616e+03,1.466644e-14,6.560383e-16
2.449990e+03,1.349697e-14,3.460439e-16
2.451363e+03,1.315014e-14,3.438586e-16
