wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.264630e+03,1.218183e-14,6.754115e-16
2.266004e+03,1.177761e-14,6.734119e-16
2.267378e+03,1.180441e-14,8.359869e-16
2.268752e+03,1.276196e-14,7.168219e-16
2.270126e+03,1.236373e-14,6.904869e-16
2.271500e+03,1.279268e-14,7.056691e-16
2.272873e+03,1.394379e-14,7.057569e-16
2.274247e+03,1.237864e-14,6.732269e-16
2.275621e+03,1.183357e-14,7.323434e-16
2.276995e+03,1.354335e-14,8.868240e-16
2.278369e+03,1.391279e-14,7.121526e-16
2.279743e+03,1.433661e-14,7.037245e-16
2.281117e+03,1.443469e-14,7.038086e-16
2.282491e+03,1.485271e-14,7.081355e-16
2.283865e+03,1.520812e-14,7.108853e-16
2.285238e+03,1.338110e-14,6.781801e-16
2.286612e+03,1.637831e-14,7.189848e-16
2.287986e+03,1.535779e-14,7.201996e-16
2.289360e+03,1.491442e-14,7.273907e-16
2.290734e+03,1.565226e-14,7.329943e-16
2.292108e+03,1.674643e-14,7.515612e-16
2.293482e+03,1.645137e-14,7.171562e-16
2.294856e+03,1.604754e-14,7.091003e-16
2.296230e+03,1.623174e-14,7.076014e-16
2.297603e+03,1.747467e-14,7.365859e-16
2.298977e+03,1.934123e-14,7.959881e-16
2.300351e+03,1.749346e-14,7.675804e-16
2.301725e+03,1.828556e-14,8.238344e-16
2.303099e+03,1.870992e-14,7.378213e-16
2.304473e+03,2.042702e-14,7.673001e-16
2.305847e+03,1.925779e-14,7.433743e-16
2.307221e+03,2.033831e-14,7.585367e-16
2.308595e+03,2.010809e-14,7.558359e-16
2.309968e+03,2.097335e-14,7.756567e-16
2.311342e+03,2.075495e-14,7.872409e-16
2.312716e+03,2.319997e-14,8.008169e-16
2.314090e+03,2.271330e-14,7.911344e-16
2.315464e+03,2.359250e-14,7.935414e-16
2.316838e+03,2.696477e-14,8.409914e-16
2.318212e+03,2.413393e-14,8.155583e-16
2.319586e+03,2.465036e-14,7.999129e-16
2.320960e+03,2.619519e-14,8.294028e-16
2.322333e+03,2.707353e-14,8.323346e-16
2.323707e+03,2.670713e-14,8.960156e-16
2.325081e+03,2.554932e-14,8.174719e-16
2.326455e+03,2.711755e-14,8.724702e-16
2.327829e+03,2.826461e-14,8.374864e-16
2.329203e+03,2.889059e-14,8.883568e-16
2.330577e+03,2.879316e-14,8.896765e-16
2.331951e+03,3.066161e-14,8.669388e-16
2.333324e+03,2.997198e-14,8.530397e-16
2.334698e+03,2.985409e-14,8.585474e-16
2.336072e+03,3.043655e-14,8.581425e-16
2.337446e+03,2.989566e-14,8.676542e-16
2.338820e+03,3.042467e-14,8.639686e-16
2.340194e+03,3.230707e-14,8.723849e-16
2.341568e+03,3.230068e-14,8.738744e-16
2.342942e+03,3.065741e-14,8.482080e-16
2.344316e+03,2.793821e-14,9.736627e-16
2.345689e+03,2.179874e-14,8.034096e-16
2.347063e+03,2.263098e-14,8.173047e-16
2.348437e+03,2.991054e-14,8.364392e-16
2.349811e+03,3.250706e-14,8.718314e-16
2.351185e+03,3.285876e-14,1.094148e-15
2.352559e+03,3.306784e-14,8.687484e-16
2.353933e+03,3.426301e-14,8.799688e-16
2.355307e+03,3.406137e-14,8.942170e-16
2.356680e+03,3.712120e-14,9.129476e-16
2.358054e+03,3.338484e-14,8.807548e-16
2.359428e+03,3.524358e-14,9.082785e-16
2.360802e+03,2.820164e-14,1.083939e-15
2.362176e+03,3.578748e-14,8.931524e-16
2.363550e+03,3.800980e-14,1.237008e-15
2.364924e+03,3.607629e-14,8.965608e-16
2.366297e+03,3.728946e-14,9.073941e-16
2.367671e+03,3.638860e-14,8.970445e-16
2.369045e+03,3.590862e-14,8.878957e-16
2.370419e+03,3.691551e-14,9.025368e-16
2.371793e+03,3.621891e-14,8.871750e-16
2.373167e+03,3.666429e-14,9.571977e-16
2.374541e+03,3.479740e-14,9.854260e-16
2.375914e+03,2.683036e-14,8.123235e-16
2.377288e+03,2.808149e-14,7.891471e-16
2.378662e+03,3.293671e-14,8.477430e-16
2.380036e+03,3.634342e-14,8.852558e-16
2.381410e+03,3.465347e-14,8.622762e-16
2.382784e+03,3.017291e-14,8.297225e-16
2.384158e+03,2.049448e-14,6.842161e-16
2.385531e+03,2.009926e-14,6.849162e-16
2.386905e+03,2.755041e-14,7.786665e-16
2.388279e+03,3.532414e-14,8.669338e-16
2.389653e+03,3.620735e-14,8.872341e-16
2.391027e+03,3.645506e-14,8.795064e-16
2.392401e+03,3.671542e-14,8.747592e-16
2.393774e+03,3.727186e-14,8.809117e-16
2.395148e+03,3.467753e-14,8.544679e-16
2.396522e+03,3.659795e-14,8.732904e-16
2.397896e+03,3.588034e-14,8.632836e-16
2.399270e+03,3.651824e-14,8.720025e-16
2.400643e+03,3.739826e-14,8.825566e-16
2.402017e+03,3.509306e-14,8.692916e-16
2.403391e+03,3.626856e-14,8.684699e-16
2.404765e+03,3.598118e-14,8.587809e-16
2.406139e+03,3.504921e-14,8.502418e-16
2.407513e+03,3.372789e-14,8.319916e-16
2.408886e+03,3.189673e-14,9.609078e-16
2.410260e+03,3.402617e-14,1.041717e-15
2.411634e+03,3.274607e-14,8.219897e-16
2.413008e+03,3.299249e-14,8.254575e-16
2.414382e+03,3.064493e-14,9.482362e-16
2.415755e+03,3.225306e-14,8.756439e-16
2.417129e+03,3.122227e-14,8.585931e-16
2.418503e+03,3.149456e-14,8.045643e-16
2.419877e+03,3.156351e-14,8.056995e-16
2.421250e+03,3.071444e-14,8.117786e-16
2.422624e+03,2.904851e-14,7.792788e-16
2.423998e+03,3.099689e-14,8.353722e-16
2.425372e+03,3.040997e-14,8.037466e-16
2.426746e+03,3.133721e-14,7.986268e-16
2.428119e+03,3.103679e-14,8.334655e-16
2.429493e+03,2.931945e-14,9.739974e-16
2.430867e+03,2.953561e-14,7.781747e-16
2.432241e+03,2.757043e-14,7.893810e-16
2.433614e+03,2.840186e-14,7.928757e-16
2.434988e+03,2.810675e-14,7.699270e-16
2.436362e+03,2.817542e-14,7.718009e-16
2.437736e+03,2.757455e-14,7.486093e-16
2.439109e+03,2.847103e-14,7.587478e-16
2.440483e+03,2.780967e-14,7.520866e-16
2.441857e+03,2.713174e-14,7.493824e-16
2.443231e+03,2.796067e-14,7.581526e-16
2.444604e+03,2.743353e-14,7.430499e-16
2.445978e+03,2.710112e-14,7.391005e-16
2.447352e+03,2.686322e-14,7.558424e-16
2.448726e+03,2.552785e-14,1.317977e-15
2.450099e+03,2.747211e-14,7.464017e-16
2.451473e+03,2.616890e-14,7.323615e-16
