shell,Z,ion,subband,lam_lo,lam_hi,tau_sum_vol_weighted,tau_sum_raw,n_lines
22,26,2,Si red,5800,6800,3.9984054419707335e+49,2714.7425988613422,1658
22,27,0,Si red,5800,6800,9.218039057032733e+35,6.258645769989817e-11,5
22,27,1,Si red,5800,6800,2.139519447303272e+46,1.4526402259556,116
22,28,0,Si red,5800,6800,1.7203420834621895e+39,1.1680371103853816e-07,2
22,28,2,Si red,5800,6800,4.051936823488313e+43,0.0027510880680466894,68
22,6,0,OI/cont,6800,8000,3.452573890896382e+50,23441.468238681595,15
22,6,1,OI/cont,6800,8000,3.554922068780171e+52,2413636.7649082597,312
22,6,2,OI/cont,6800,8000,3.4496557659457514e+39,2.3421655445238686e-07,28
22,6,3,OI/cont,6800,8000,33799480327.33836,2.294837039306755e-36,8
22,8,0,OI/cont,6800,8000,4.21878377724995e+52,2864369.8598611075,30
22,8,1,OI/cont,6800,8000,1.3110918296859037e+51,89017.40688190657,57
22,8,2,OI/cont,6800,8000,1.6399399504064528e+31,1.113447574928431e-15,8
22,8,3,OI/cont,6800,8000,8.210704276846119e-12,5.574709466186826e-58,3
22,12,0,OI/cont,6800,8000,1.2998276944077448e+42,8.825262131118958e-05,299
22,12,1,OI/cont,6800,8000,2.1841292701258988e+51,148292.8346583145,61
22,12,2,OI/cont,6800,8000,1.2884747049850975e+49,874.8180293227871,69
22,12,3,OI/cont,6800,8000,4.810100284704988e+37,3.2658479329318804e-09,25
22,14,0,OI/cont,6800,8000,6.944516738878332e+45,0.47150234495095633,201
22,14,1,OI/cont,6800,8000,4.175735853946042e+51,283514.22007650766,328
22,14,2,OI/cont,6800,8000,1.3063139825895223e+48,88.6930119391816,93
22,20,0,OI/cont,6800,8000,1.1189434870034976e+38,7.59713739382481e-09,605
22,20,1,OI/cont,6800,8000,9.024625657677038e+47,61.273265223442635,1880
22,20,2,OI/cont,6800,8000,6.58493497678006e+50,44708.83143702889,654
22,20,3,OI/cont,6800,8000,1.0718110973027064e+42,7.277129060593335e-05,17
22,22,0,OI/cont,6800,8000,4.0035041702220558e+37,2.718204412573025e-09,209
22,22,1,OI/cont,6800,8000,2.6632106024094934e+47,18.08203639433009,1133
22,22,2,OI/cont,6800,8000,4.510986275422234e+48,306.27625893615516,978
22,24,0,OI/cont,6800,8000,4.218454517983591e+40,2.8641463072050732e-06,760
22,24,1,OI/cont,6800,8000,9.22067684569838e+49,6260.436713244911,7337
22,24,2,OI/cont,6800,8000,6.304777150785059e+49,4280.668220361311,1610
22,24,3,OI/cont,6800,8000,1.7502962140204254e+28,1.1883746562942371e-18,1
22,25,0,OI/cont,6800,8000,1.243052080397546e+40,8.439780518093674e-07,204
22,25,1,OI/cont,6800,8000,1.1775295233197508e+49,799.4910983307971,5635
22,25,2,OI/cont,6800,8000,4.83791931682282e+49,3284.735840285304,12830
22,25,3,OI/cont,6800,8000,6.294954311405257e+29,4.27399894159678e-17,1
22,26,0,OI/cont,6800,8000,1.189431898554104e+42,8.075722910825769e-05,217
22,26,1,OI/cont,6800,8000,2.426269970211275e+50,16473.313024564457,1310
22,26,2,OI/cont,6800,8000,1.2871141310033852e+49,873.8942590346904,809
22,27,0,OI/cont,6800,8000,7.008949825419707e+36,4.758770700094479e-10,2
22,27,1,OI/cont,6800,8000,1.8839814740210157e+46,1.279141106928263,144
22,28,0,OI/cont,6800,8000,4.724341136570401e+38,3.2076212182922876e-08,4
22,28,2,OI/cont,6800,8000,7.67191463861433e+41,5.2088948423421755e-05,13
22,6,0,Ca IR,8000,9500,1.5522175081248912e+51,105388.78693422626,116
22,6,1,Ca IR,8000,9500,1.2379015404585199e+53,8404810.602254625,354
22,6,2,Ca IR,8000,9500,5.751785735259359e+39,3.905211210230711e-07,26
22,6,3,Ca IR,8000,9500,5659109648.265296,3.8422881963168044e-37,3
22,8,0,Ca IR,8000,9500,1.8481777035019937e+53,12548319.110654397,104
22,8,1,Ca IR,8000,9500,4.49559697551542e+52,3052313.9271060573,353
22,12,0,Ca IR,8000,9500,1.9604722391076544e+42,0.00013310749944276371,211
22,12,1,Ca IR,8000,9500,5.350438399246145e+51,363271.39045353764,184
22,12,2,Ca IR,8000,9500,5.689901419502298e+49,3863.1944636487847,64
22,12,3,Ca IR,8000,9500,1.2034715230206876e+37,8.171045826834669e-10,5
22,14,0,Ca IR,8000,9500,2.698632465245375e+46,1.8322535366650903,174
22,14,1,Ca IR,8000,9500,1.0236787311790187e+52,695033.1324354855,290
22,14,2,Ca IR,8000,9500,1.8674262660352792e+48,126.7900844027426,137
22,20,0,Ca IR,8000,9500,5.157477346301334e+37,3.5017017803391292e-09,419
22,20,1,Ca IR,8000,9500,4.962023865450792e+47,33.68997406492747,1675
22,20,2,Ca IR,8000,9500,1.4651668041943648e+51,99478.42447472067,1066
22,22,0,Ca IR,8000,9500,3.6596784750483083e+37,2.4847617878022782e-09,202
22,22,1,Ca IR,8000,9500,3.5555998834190423e+47,24.14096971433331,1366
22,22,2,Ca IR,8000,9500,2.990340010666978e+48,203.03102148730383,914
22,24,0,Ca IR,8000,9500,5.212629336160318e+40,3.539147571781519e-06,802
22,24,1,Ca IR,8000,9500,1.3489735666490705e+50,9158.941131080415,7715
22,24,2,Ca IR,8000,9500,1.174775181128672e+50,7976.210203243312,1453
22,25,0,Ca IR,8000,9500,2.1769486440677028e+40,1.4780530152217835e-06,326
22,25,1,Ca IR,8000,9500,1.935330231080638e+49,1314.0046694687421,5131
22,25,2,Ca IR,8000,9500,7.903454001133891e+49,5366.099953196377,17584
22,26,0,Ca IR,8000,9500,4.814383104678991e+41,3.268755780571501e-05,101
22,26,1,Ca IR,8000,9500,3.3399013367305278e+50,22676.470824197797,1094
22,26,2,Ca IR,8000,9500,1.4252896160193632e+49,967.7093762696044,715
22,27,0,Ca IR,8000,9500,1.2569206456812196e+37,8.533942016988897e-10,14
22,27,1,Ca IR,8000,9500,6.372443501518102e+45,0.4326610716066284,142
22,28,0,Ca IR,8000,9500,1.1160356395941818e+38,7.577394380397018e-09,5
23,6,0,5500-5800,5500,5800,2.595941001199034e+48,167.6576602296656,8
23,6,1,5500-5800,5500,5800,2.0509105861615628e+51,132457.12058065998,80
23,6,2,5500-5800,5500,5800,1.7216800018931456e+38,1.1119391413298137e-08,4
23,8,0,5500-5800,5500,5800,2.866363375558253e+51,185122.7653833945,19
23,8,1,5500-5800,5500,5800,2.80675023047494e+48,181.27267772000636,7
23,8,2,5500-5800,5500,5800,1.2905990886259265e+30,8.335275084973768e-17,2
23,12,0,5500-5800,5500,5800,9.847951887513215e+40,6.3602546080676275e-06,65
23,12,1,5500-5800,5500,5800,1.7084543857640994e+50,11033.97437746152,32
23,12,2,5500-5800,5500,5800,3.447465183552407e+48,222.6529594203654,37
23,14,0,5500-5800,5500,5800,6.979488318402135e+44,0.04507670553849646,55
23,14,1,5500-5800,5500,5800,9.814730241381034e+50,63387.98560118439,82
23,14,2,5500-5800,5500,5800,1.843468453132072e+47,11.905956545875569,61
23,20,0,5500-5800,5500,5800,3.949521574741961e+37,2.5507804142774214e-09,175
23,20,1,5500-5800,5500,5800,2.0466190059495954e+46,1.3217995083886152,380
23,20,2,5500-5800,5500,5800,2.8263294032471812e+48,182.53718962328543,31
23,20,3,5500-5800,5500,5800,3.618521644657269e+40,2.3370056259114682e-06,1
23,22,0,5500-5800,5500,5800,1.682689984412685e+37,1.0867576171731843e-09,115
23,22,1,5500-5800,5500,5800,6.834793350629029e+46,4.41421997183472,348
23,22,2,5500-5800,5500,5800,1.4497326935295624e+48,93.63032181523054,628
23,22,3,5500-5800,5500,5800,1.635871002866869e+32,1.0565197924434168e-14,1
23,24,0,5500-5800,5500,5800,1.1892936498450132e+40,7.6809985499253e-07,307
23,24,1,5500-5800,5500,5800,1.787250567371415e+49,1154.2875906318009,2267
23,24,2,5500-5800,5500,5800,4.941619999429637e+49,3191.522636553836,1291
23,25,0,5500-5800,5500,5800,2.0301987417161796e+39,1.3111945559630562e-07,85
23,25,1,5500-5800,5500,5800,1.3928914375099562e+48,89.95925533707836,1494
23,25,2,5500-5800,5500,5800,1.2127395630868156e+49,783.2422906420794,5514
23,26,0,5500-5800,5500,5800,1.5994402906307932e+41,1.0329911838533926e-05,50
23,26,1,5500-5800,5500,5800,4.4752810370149506e+49,2890.339754214586,521
23,26,2,5500-5800,5500,5800,5.63553051800745e+49,3639.6815658198484,1094
23,27,0,5500-5800,5500,5800,1.79072733462071e+35,1.1565330448309168e-11,6
23,27,1,5500-5800,5500,5800,5.831915770291728e+44,0.03766516081266797,52
23,28,0,5500-5800,5500,5800,2.8680456831996914e+37,1.85231416451666e-09,3
23,28,2,5500-5800,5500,5800,4.703142962296277e+43,0.0030375033347060094,49
23,6,0,Si red,5800,6800,5.628683382548825e+49,3635.25937475411,20
23,6,1,Si red,5800,6800,3.455439233809394e+52,2231679.598028944,230
23,6,2,Si red,5800,6800,2.2220135076844345e+38,1.4350772437625267e-08,2
23,8,0,Si red,5800,6800,6.542114217909673e+52,4225194.494880082,89
23,8,1,Si red,5800,6800,1.4452659122570968e+52,933418.3679320833,291
23,8,2,Si red,5800,6800,3.624613226257607e+30,2.340939845979409e-16,3
23,12,0,Si red,5800,6800,3.819534810734799e+41,2.466829058278959e-05,286
23,12,1,Si red,5800,6800,2.3430237529324995e+51,151323.11562464302,119
23,12,2,Si red,5800,6800,6.240743302171133e+48,403.05554696839874,58
23,12,3,Si red,5800,6800,1.6366038240796996e+37,1.0569930816662962e-09,3
23,14,0,Si red,5800,6800,3.213936526153315e+45,0.2075706180736157,209
23,14,1,Si red,5800,6800,2.1643715869318043e+51,139784.94733314344,277
23,14,2,Si red,5800,6800,1.625161119905416e+48,104.96028636001901,160
23,20,0,Si red,5800,6800,5.637301901855169e+37,3.640825605962286e-09,503
23,20,1,Si red,5800,6800,5.531011161734854e+47,35.72178218427591,1986
23,20,2,Si red,5800,6800,1.2323885639456995e+50,7959.325078247101,656
23,20,3,Si red,5800,6800,1.342415998234946e+41,8.669932221687109e-06,8
23,22,0,Si red,5800,6800,9.730049940450915e+36,6.284108175726304e-10,287
23,22,1,Si red,5800,6800,1.2885326930758295e+47,8.321929363985571,966
23,22,2,Si red,5800,6800,1.1521065471573225e+49,744.0827350947404,2033
23,22,3,Si red,5800,6800,3.006034232008534e+32,1.9414334365690365e-14,2
23,24,0,Si red,5800,6800,1.8105069578571918e+40,1.1693076238776714e-06,609
23,24,1,Si red,5800,6800,6.140164617087661e+49,3965.597186725004,7042
23,24,2,Si red,5800,6800,1.5144078235430855e+50,9780.733545618321,2831
23,24,3,Si red,5800,6800,9.918788934055604e+27,6.406004390036444e-19,1
23,25,0,Si red,5800,6800,9.184451462248392e+39,5.931735898243686e-07,221
23,25,1,Si red,5800,6800,1.6350151046071778e+49,1055.9670144737008,5753
23,25,2,Si red,5800,6800,2.739812059635246e+49,1769.4950662410968,14062
23,26,0,Si red,5800,6800,2.400914671145545e+41,1.5506197405465476e-05,159
23,26,1,Si red,5800,6800,4.481815325746485e+50,28945.598946549428,2123
23,26,2,Si red,5800,6800,3.7719102581384835e+49,2436.0709591769573,1658
23,27,0,Si red,5800,6800,6.5337741016642144e+35,4.219808069013272e-11,5
23,27,1,Si red,5800,6800,1.795790676784104e+46,1.1598031811693958,116
23,28,0,Si red,5800,6800,1.2206059813706178e+39,7.88322780850605e-08,2
23,28,2,Si red,5800,6800,3.794103655863059e+43,0.002450404463418117,68
23,6,0,OI/cont,6800,8000,2.535580164118035e+50,16375.928322116271,15
23,6,1,OI/cont,6800,8000,2.9917292949464934e+52,1932194.6585057192,312
23,6,2,OI/cont,6800,8000,3.096490531407761e+39,1.999854223109654e-07,28
23,6,3,OI/cont,6800,8000,29724021183.367165,1.9197122900399336e-36,8
23,8,0,OI/cont,6800,8000,3.5118045447136386e+52,2268082.8758382564,30
23,8,1,OI/cont,6800,8000,1.2335613156686193e+51,79668.9924151985,57
23,8,2,OI/cont,6800,8000,1.6041836714993006e+31,1.0360546746554748e-15,8
23,8,3,OI/cont,6800,8000,7.31727972397244e-12,4.7258315855427735e-58,3
23,12,0,OI/cont,6800,8000,9.137218268133778e+41,5.901230556224078e-05,299
23,12,1,OI/cont,6800,8000,1.8324867850068372e+51,118350.31945414883,61
23,12,2,OI/cont,6800,8000,1.2137134849253575e+49,783.8712935994698,69
23,12,3,OI/cont,6800,8000,4.859388809661796e+37,3.138413999385233e-09,25
23,14,0,OI/cont,6800,8000,4.992304600619785e+45,0.3224257054020523,201
23,14,1,OI/cont,6800,8000,3.506866938104822e+51,226489.3945231643,328
23,14,2,OI/cont,6800,8000,1.2262130107276004e+48,79.19440550721552,93
23,20,0,OI/cont,6800,8000,6.832674708515859e+37,4.412851656532508e-09,605
23,20,1,OI/cont,6800,8000,6.5592714117142935e+47,42.36275389892953,1880
23,20,2,OI/cont,6800,8000,5.529961178884498e+50,35715.00091814195,654
23,20,3,OI/cont,6800,8000,9.824444129507348e+41,6.34507223026055e-05,17
23,22,0,OI/cont,6800,8000,2.494257121863859e+37,1.6109045346936685e-09,209
23,22,1,OI/cont,6800,8000,1.97318742865654e+47,12.743740606213466,1133
23,22,2,OI/cont,6800,8000,3.828121095802767e+48,247.23744711519615,978
23,24,0,OI/cont,6800,8000,2.7480223237395995e+40,1.7747976276974926e-06,760
23,24,1,OI/cont,6800,8000,7.119823532011531e+49,4598.305408612194,7337
23,24,2,OI/cont,6800,8000,5.54941619633463e+49,3584.06502570102,1610
23,24,3,OI/cont,6800,8000,1.6116903258100951e+28,1.0409028129502952e-18,1
23,25,0,OI/cont,6800,8000,8.538454201760456e+39,5.514521527199984e-07,204
23,25,1,OI/cont,6800,8000,9.566050025076396e+48,617.8189581748802,5635
23,25,2,OI/cont,6800,8000,4.468216706585449e+49,2885.7772887719875,12830
23,25,3,OI/cont,6800,8000,6.1702006100248015e+29,3.9849957951532764e-17,1
23,26,0,OI/cont,6800,8000,8.379429759493963e+41,5.4118163197341247e-05,217
23,26,1,OI/cont,6800,8000,2.021758568313697e+50,13057.435086397954,1310
23,26,2,OI/cont,6800,8000,1.214203778127562e+49,784.1879472178307,809
23,27,0,OI/cont,6800,8000,4.967964939815788e+36,3.2085373956026427e-10,2
23,27,1,OI/cont,6800,8000,1.5813066670393065e+46,1.0212796661361954,144
23,28,0,OI/cont,6800,8000,3.351983948290035e+38,2.164863475857615e-08,4
23,28,2,OI/cont,6800,8000,7.183734753489275e+41,4.639582178193741e-05,13
23,6,0,Ca IR,8000,9500,1.1399529882259427e+51,73623.34147405515,116
23,6,1,Ca IR,8000,9500,1.0417855106792666e+53,6728323.991222384,354
23,6,2,Ca IR,8000,9500,5.162935456846658e+39,3.334458210767801e-07,26
23,6,3,Ca IR,8000,9500,4976747968.754389,3.21420987460311e-37,3
23,8,0,Ca IR,8000,9500,1.538462078477879e+53,9936086.849066768,104
23,8,1,Ca IR,8000,9500,4.22975293893885e+52,2731766.5569613916,353
23,12,0,Ca IR,8000,9500,1.3781259496479345e+42,8.900563306833164e-05,211
23,12,1,Ca IR,8000,9500,4.489023518304177e+51,289921.5272793927,184
23,12,2,Ca IR,8000,9500,5.359756038692081e+49,3461.5738818173486,64
23,12,3,Ca IR,8000,9500,1.2158033524392607e+37,7.852210249585769e-10,5
23,14,0,Ca IR,8000,9500,1.940004722891983e+46,1.2529431621301814,174
23,14,1,Ca IR,8000,9500,8.59705983131179e+51,555237.1704543479,290
23,14,2,Ca IR,8000,9500,1.7529188346033766e+48,113.2114598314715,137
23,20,0,Ca IR,8000,9500,3.1493426998879753e+37,2.033988553979901e-09,419
23,20,1,Ca IR,8000,9500,3.6064943322284226e+47,23.29237841282541,1675
23,20,2,Ca IR,8000,9500,1.2304321267188913e+51,79466.89518052114,1066
23,22,0,Ca IR,8000,9500,2.280047356517382e+37,1.47255813914867e-09,202
23,22,1,Ca IR,8000,9500,2.6343635704016915e+47,17.01391642582836,1366
23,22,2,Ca IR,8000,9500,2.5376675918584657e+48,163.89409878542148,914
23,24,0,Ca IR,8000,9500,3.395656328658372e+40,2.19306908263309e-06,802
23,24,1,Ca IR,8000,9500,1.041621336981378e+50,6727.263682916204,7715
23,24,2,Ca IR,8000,9500,1.0340280490953796e+50,6678.22278099167,1453
23,25,0,Ca IR,8000,9500,1.495333670252333e+40,9.657544000474096e-07,326
23,25,1,Ca IR,8000,9500,1.57222943789689e+49,1015.4171792819751,5131
23,25,2,Ca IR,8000,9500,7.299490317004265e+49,4714.342378554711,17584
23,26,0,Ca IR,8000,9500,3.391685149018814e+41,2.1905043144568777e-05,101
23,26,1,Ca IR,8000,9500,2.7830679305111785e+50,17974.31672269145,1094
23,26,2,Ca IR,8000,9500,1.3445521224660855e+49,868.3728282167193,715
23,27,0,Ca IR,8000,9500,8.909091740432026e+36,5.753896083471701e-10,14
23,27,1,Ca IR,8000,9500,5.348665861758613e+45,0.34544113418546163,142
23,28,0,Ca IR,8000,9500,7.918423842599566e+37,5.114077760410756e-09,5
24,6,0,5500-5800,5500,5800,1.9604975635464934e+48,120.58997395164894,8
24,6,1,5500-5800,5500,5800,1.7323186881371013e+51,106554.7182320962,80
24,6,2,5500-5800,5500,5800,1.4815771446196593e+38,9.11316354578097e-09,4
24,8,0,5500-5800,5500,5800,2.3993647313794172e+51,147584.6416937857,19
24,8,1,5500-5800,5500,5800,2.581130976747625e+48,158.76506201248782,7
24,8,2,5500-5800,5500,5800,1.1696299266251639e+30,7.194379886381975e-17,2
24,12,0,5500-5800,5500,5800,7.037359027105433e+40,4.328671239110777e-06,65
24,12,1,5500-5800,5500,5800,1.439677369336158e+50,8855.43852209478,32
24,12,2,5500-5800,5500,5800,3.1638990089463e+48,194.61105495295564,37
24,14,0,5500-5800,5500,5800,5.133692965043969e+44,0.031577284891419574,55
24,14,1,5500-5800,5500,5800,8.279015899766481e+50,50924.12917321389,82
24,14,2,5500-5800,5500,5800,1.6837073121539203e+47,10.356463822762972,61
24,20,0,5500-5800,5500,5800,2.507372719286423e+37,1.5422820029363141e-09,175
24,20,1,5500-5800,5500,5800,1.5267262335236528e+46,0.9390875059230863,380
24,20,2,5500-5800,5500,5800,2.3835298357044357e+48,146.6106391280703,31
24,20,3,5500-5800,5500,5800,3.2036676048973725e+40,1.9705721660038873e-06,1
24,22,0,5500-5800,5500,5800,1.090388534744975e+37,6.706967019342328e-10,115
24,22,1,5500-5800,5500,5800,5.198231579805649e+46,3.1974261149778584,348
24,22,2,5500-5800,5500,5800,1.2324212282209046e+48,75.80608442061632,628
24,22,3,5500-5800,5500,5800,1.4193560063867185e+32,8.730442058222522e-15,1
24,24,0,5500-5800,5500,5800,8.001317253237487e+39,4.921600807303965e-07,307
24,24,1,5500-5800,5500,5800,1.4052743518284917e+49,864.38259670859,2267
24,24,2,5500-5800,5500,5800,4.3159926450485864e+49,2654.7619865459455,1291
24,25,0,5500-5800,5500,5800,1.4283795186931262e+39,8.785945576013875e-08,85
24,25,1,5500-5800,5500,5800,1.1419994708205836e+48,70.2442527854665,1494
24,25,2,5500-5800,5500,5800,1.1006468315159426e+49,677.0065681814597,5514
24,26,0,5500-5800,5500,5800,1.1503922581985957e+41,7.076049214740959e-06,50
24,26,1,5500-5800,5500,5800,3.751453012271068e+49,2307.5143241302712,521
24,26,2,5500-5800,5500,5800,5.20074237589729e+49,3198.9705026930933,1094
24,27,0,5500-5800,5500,5800,1.294197351708592e+35,7.960592649169647e-12,6
24,27,1,5500-5800,5500,5800,4.919625266439092e+44,0.030260557001589715,52
24,28,0,5500-5800,5500,5800,2.0739009379724492e+37,1.2756540214005067e-09,3
24,28,2,5500-5800,5500,5800,4.2818513179437357e+43,0.0026337616965032436,49
24,6,0,Si red,5800,6800,4.2508747511459876e+49,2614.7080467935516,20
24,6,1,Si red,5800,6800,2.9186654946539016e+52,1795267.7040679413,230
24,6,2,Si red,5800,6800,1.9121349056743803e+38,1.176151925688654e-08,2
24,8,0,Si red,5800,6800,5.476248495552725e+52,3368433.992016021,89
24,8,1,Si red,5800,6800,1.3290889140260156e+52,817521.0237542419,291
24,8,2,Si red,5800,6800,3.284874551078401e+30,2.0205224628405147e-16,3
24,12,0,Si red,5800,6800,2.729444465884319e+41,1.6788780724014235e-05,286
24,12,1,Si red,5800,6800,1.9744151796041908e+51,121446.04487419105,119
24,12,2,Si red,5800,6800,5.72742014713587e+48,352.29293787229165,58
24,12,3,Si red,5800,6800,1.5412012841847478e+37,9.479910925157297e-10,3
24,14,0,Si red,5800,6800,2.363978931078495e+45,0.14540806528997358,209
24,14,1,Si red,5800,6800,1.8257115927304232e+51,112299.3047807295,277
24,14,2,Si red,5800,6800,1.484319222476527e+48,91.30030034343949,160
24,20,0,Si red,5800,6800,3.578868156965722e+37,2.201357583144211e-09,503
24,20,1,Si red,5800,6800,4.1259950259353285e+47,25.378946750747893,1986
24,20,2,Si red,5800,6800,1.039310884276506e+50,6392.7889936190095,656
24,20,3,Si red,5800,6800,1.1885115160748485e+41,7.310520320435066e-06,8
24,22,0,Si red,5800,6800,6.305103730243446e+36,3.878261869487248e-10,287
24,22,1,Si red,5800,6800,9.799991006520116e+46,6.027962911949973,966
24,22,2,Si red,5800,6800,9.794085297421893e+48,602.4330317247675,2033
24,22,3,Si red,5800,6800,2.6081718761003226e+32,1.6042834454300633e-14,2
24,24,0,Si red,5800,6800,1.218070958412761e+40,7.492340101690287e-07,609
24,24,1,Si red,5800,6800,4.827871374011409e+49,2969.6179891229976,7042
24,24,2,Si red,5800,6800,1.3226781963749535e+50,8135.777988865992,2831
24,24,3,Si red,5800,6800,8.606456609099927e+27,5.293821311513935e-19,1
24,25,0,Si red,5800,6800,6.461870992993035e+39,3.9746892279443853e-07,221
24,25,1,Si red,5800,6800,1.3405110649419951e+49,824.5467753136475,5753
24,25,2,Si red,5800,6800,2.48657300724247e+49,1529.4881245851227,14062
24,26,0,Si red,5800,6800,1.7268501152937546e+41,1.0621834696135668e-05,159
24,26,1,Si red,5800,6800,3.756930450881563e+50,23108.83490160585,2123
24,26,2,Si red,5800,6800,3.4809027215628263e+49,2141.099159348843,1658
24,27,0,Si red,5800,6800,4.722099772284459e+35,2.904558001626744e-11,5
24,27,1,Si red,5800,6800,1.5148739341790783e+46,0.9317971705724835,116
24,28,0,Si red,5800,6800,8.826274645790058e+38,5.4290311266723556e-08,2
24,28,2,Si red,5800,6800,3.454240678948123e+43,0.00212469936837645,68
24,6,0,OI/cont,6800,8000,1.9149120614198024e+50,11778.601509128379,15
24,6,1,OI/cont,6800,8000,2.5269890371879805e+52,1554347.9769459777,312
24,6,2,OI/cont,6800,8000,2.6646587024419964e+39,1.6390284257034968e-07,28
24,6,3,OI/cont,6800,8000,23333698828.334354,1.4352530634184242e-36,8
24,8,0,OI/cont,6800,8000,2.9396482106679114e+52,1808174.147945316,30
24,8,1,OI/cont,6800,8000,1.1344020885859356e+51,69776.93870009748,57
24,8,2,OI/cont,6800,8000,1.4538219083872678e+31,8.942441415005591e-16,8
24,8,3,OI/cont,6800,8000,5.503845810603666e-12,3.38540906796107e-58,3
24,12,0,OI/cont,6800,8000,6.529467872747833e+41,4.016267988971244e-05,299
24,12,1,OI/cont,6800,8000,1.544196775731883e+51,94983.36158340855,61
24,12,2,OI/cont,6800,8000,1.1138812685972192e+49,685.1470548240897,69
24,12,3,OI/cont,6800,8000,4.576120478036375e+37,2.814766309873698e-09,25
24,14,0,OI/cont,6800,8000,3.672039817014244e+45,0.22586673613719294,201
24,14,1,OI/cont,6800,8000,2.958146217460371e+51,181955.22501104872,328
24,14,2,OI/cont,6800,8000,1.119945290581233e+48,68.88770275957549,93
24,20,0,OI/cont,6800,8000,4.337756317994106e+37,2.668148796110987e-09,605
24,20,1,OI/cont,6800,8000,4.893051275276083e+47,30.09710069530685,1880
24,20,2,OI/cont,6800,8000,4.66358501773182e+50,28685.65645102081,654
24,20,3,OI/cont,6800,8000,8.698097312834497e+41,5.3501894003182466e-05,17
24,22,0,OI/cont,6800,8000,1.6162866562349107e+37,9.941760163230288e-10,209
24,22,1,OI/cont,6800,8000,1.5007162145690823e+47,9.23088773935174,1133
24,22,2,OI/cont,6800,8000,3.254294894310043e+48,200.17129520218637,978
24,24,0,OI/cont,6800,8000,1.8488115558411362e+40,1.1372018078771917e-06,760
24,24,1,OI/cont,6800,8000,5.598154831639514e+49,3443.4184355909147,7337
24,24,2,OI/cont,6800,8000,4.846839597228888e+49,2981.2853208567185,1610
24,24,3,OI/cont,6800,8000,1.398451257367279e+28,8.601857193512988e-19,1
24,25,0,OI/cont,6800,8000,6.007369058254947e+39,3.6951256238361864e-07,204
24,25,1,OI/cont,6800,8000,7.842983144479547e+48,482.42096837147176,5635
24,25,2,OI/cont,6800,8000,4.0552223332371146e+49,2494.362475251358,12830
24,25,3,OI/cont,6800,8000,5.6682303150291954e+29,3.4865217827908184e-17,1
24,26,0,OI/cont,6800,8000,6.026877764620434e+41,3.707125406116909e-05,217
24,26,1,OI/cont,6800,8000,1.6947611129789972e+50,10424.455621291476,1310
24,26,2,OI/cont,6800,8000,1.1205264565074712e+49,689.2345020716725,809
24,27,0,OI/cont,6800,8000,3.590455645695804e+36,2.2084850337981049e-10,2
24,27,1,OI/cont,6800,8000,1.3339418022434872e+46,0.8205060295742773,144
24,28,0,OI/cont,6800,8000,2.4238395835702864e+38,1.4909008696596872e-08,4
24,28,2,OI/cont,6800,8000,6.540240083828552e+41,4.022893963304391e-05,13
24,6,0,Ca IR,8000,9500,8.60911343879635e+50,52954.555243272676,116
24,6,1,Ca IR,8000,9500,8.799527982142756e+52,5412579.285402596,354
24,6,2,Ca IR,8000,9500,4.4429203821844776e+39,2.7328350879849e-07,26
24,6,3,Ca IR,8000,9500,3906804450.5506167,2.403070810625429e-37,3
24,8,0,Ca IR,8000,9500,1.2878100812830724e+53,7921304.624101041,104
24,8,1,Ca IR,8000,9500,3.8897463038016656e+52,2392578.3646751354,353
24,12,0,Ca IR,8000,9500,9.848105680268665e+41,6.0575581910358273e-05,211
24,12,1,Ca IR,8000,9500,3.7828025281634106e+51,232679.73743882665,184
24,12,2,Ca IR,8000,9500,4.91889719435481e+49,3025.607863878473,64
24,12,3,Ca IR,8000,9500,1.144930532683553e+37,7.042454205502661e-10,5
24,14,0,Ca IR,8000,9500,1.42695110926738e+46,0.8777159446479931,174
24,14,1,Ca IR,8000,9500,7.251874813082887e+51,446061.96461082494,290
24,14,2,Ca IR,8000,9500,1.6010050263781682e+48,98.47763038182617,137
24,20,0,Ca IR,8000,9500,1.999375321781569e+37,1.2298134027621878e-09,419
24,20,1,Ca IR,8000,9500,2.690353940846334e+47,16.548335365461504,1675
24,20,2,Ca IR,8000,9500,1.0376609610593387e+51,63826.40335366128,1066
24,22,0,Ca IR,8000,9500,1.4774780376968178e+37,9.087949987435286e-10,202
24,22,1,Ca IR,8000,9500,2.0035765826177215e+47,12.323975933483736,1366
24,22,2,Ca IR,8000,9500,2.1572772858976854e+48,132.6938714691835,914
24,24,0,Ca IR,8000,9500,2.284526077483051e+40,1.4052092963440734e-06,802
24,24,1,Ca IR,8000,9500,8.190030966559165e+49,5037.678389836704,7715
24,24,2,Ca IR,8000,9500,9.031162766834964e+49,5555.057568322772,1453
24,25,0,Ca IR,8000,9500,1.0520664525656828e+40,6.47124834375193e-07,326
24,25,1,Ca IR,8000,9500,1.289034549093463e+49,792.8836311163816,5131
24,25,2,Ca IR,8000,9500,6.624803159420728e+49,4074.908611384263,17584
24,26,0,Ca IR,8000,9500,2.439458578437835e+41,1.5005080949847799e-05,101
24,26,1,Ca IR,8000,9500,2.3329369675150273e+50,14349.867777165657,1094
24,26,2,Ca IR,8000,9500,1.2408182650361026e+49,763.2258516493962,715
